               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  29,            0.064851,            0.016268,                   0,             0.31141,             0.19213,             0.19552,            0.066461,            0.079551,            0.030801,                   0,           0.0088912,           0.0088912,           0.0088912
                  30,            0.064065,             0.01532,                   0,             0.62058,             0.55752,             0.59197,             0.18856,            0.061505,             0.02158,                   0,           0.0088516,           0.0088516,           0.0088516
                  31,            0.062114,            0.015932,                   0,             0.61147,             0.46903,             0.51725,              0.1706,            0.061946,            0.023714,                   0,            0.008812,            0.008812,            0.008812
                  32,            0.060797,            0.016401,                   0,             0.63167,             0.48673,             0.50308,             0.18079,            0.061565,            0.025085,                   0,           0.0087724,           0.0087724,           0.0087724
                  33,             0.06014,            0.015299,                   0,             0.68224,             0.63717,             0.67863,             0.19149,            0.059078,            0.020698,                   0,           0.0087328,           0.0087328,           0.0087328
                  34,             0.05952,            0.015858,                   0,             0.76906,             0.61887,             0.69361,             0.26833,            0.054761,            0.022071,                   0,           0.0086932,           0.0086932,           0.0086932
                  35,            0.059159,            0.015659,                   0,             0.65523,             0.68142,             0.67019,             0.23524,            0.054786,            0.023339,                   0,           0.0086536,           0.0086536,           0.0086536
                  36,            0.059077,            0.016312,                   0,             0.59277,             0.53982,             0.48777,             0.18482,            0.052904,            0.027036,                   0,            0.008614,            0.008614,            0.008614
                  37,            0.056958,            0.016417,                   0,             0.78163,             0.31678,             0.33436,             0.10351,            0.079256,            0.031745,                   0,           0.0085744,           0.0085744,           0.0085744
                  38,            0.057846,            0.015476,                   0,              0.7242,             0.55752,             0.62776,             0.23779,            0.058369,            0.022858,                   0,           0.0085348,           0.0085348,           0.0085348
                  39,            0.056639,            0.016277,                   0,             0.53759,             0.49558,             0.44672,             0.12378,            0.061303,            0.021041,                   0,           0.0084952,           0.0084952,           0.0084952
                  40,            0.057706,            0.015331,                   0,              0.7687,             0.69027,             0.74842,             0.26736,            0.052885,            0.019408,                   0,           0.0084556,           0.0084556,           0.0084556
                  41,            0.060593,            0.015946,                   0,             0.59912,             0.57522,             0.50298,             0.16581,            0.060656,            0.022874,                   0,            0.008416,            0.008416,            0.008416
                  42,            0.059703,            0.015244,                   0,             0.73195,             0.67257,             0.74331,             0.26089,            0.051483,            0.030022,                   0,           0.0083764,           0.0083764,           0.0083764
                  43,              0.0602,            0.016617,                   0,             0.51831,             0.73323,             0.57001,              0.1747,            0.055588,            0.023711,                   0,           0.0083368,           0.0083368,           0.0083368
                  44,            0.059845,            0.015816,                   0,             0.59154,             0.69912,             0.58243,             0.18896,            0.054978,            0.020258,                   0,           0.0082972,           0.0082972,           0.0082972
                  45,            0.058655,            0.014359,                   0,             0.77235,             0.57522,              0.6184,             0.20798,             0.06366,            0.021321,                   0,           0.0082576,           0.0082576,           0.0082576
                  46,            0.057062,            0.015327,                   0,             0.69923,             0.76123,             0.74812,             0.24164,            0.055133,            0.021077,                   0,            0.008218,            0.008218,            0.008218
                  47,            0.056161,            0.014773,                   0,             0.83797,             0.73231,              0.7581,             0.25697,            0.053978,            0.020476,                   0,           0.0081784,           0.0081784,           0.0081784
                  48,            0.054858,            0.014569,                   0,             0.76567,             0.69027,             0.75011,             0.28686,            0.048727,            0.019134,                   0,           0.0081388,           0.0081388,           0.0081388
                  49,            0.055333,            0.014541,                   0,             0.81192,             0.69027,              0.7471,             0.28368,            0.053141,            0.020089,                   0,           0.0080992,           0.0080992,           0.0080992
                  50,            0.052429,            0.014197,                   0,             0.73494,             0.61345,             0.66684,             0.25805,            0.054065,            0.020831,                   0,           0.0080596,           0.0080596,           0.0080596
                  51,             0.05478,            0.014899,                   0,             0.77806,             0.74458,             0.82106,             0.31996,            0.049416,            0.020073,                   0,             0.00802,             0.00802,             0.00802
                  52,            0.054895,              0.0138,                   0,             0.69792,             0.58407,             0.68738,             0.25652,            0.052042,            0.022965,                   0,           0.0079804,           0.0079804,           0.0079804
                  53,            0.055175,            0.013888,                   0,             0.82019,             0.69027,             0.78344,             0.32322,            0.051241,            0.023101,                   0,           0.0079408,           0.0079408,           0.0079408
                  54,            0.052484,            0.014953,                   0,             0.78977,             0.73141,              0.7906,             0.28452,            0.049691,            0.021509,                   0,           0.0079012,           0.0079012,           0.0079012
                  55,            0.051409,            0.015332,                   0,             0.84059,             0.79331,             0.81969,             0.30925,            0.049111,            0.019079,                   0,           0.0078616,           0.0078616,           0.0078616
                  56,            0.050952,            0.014643,                   0,             0.62773,             0.68645,             0.62422,             0.21736,            0.059349,            0.021738,                   0,            0.007822,            0.007822,            0.007822
                  57,            0.053163,            0.015571,                   0,             0.82871,             0.71681,              0.7851,             0.30579,            0.051794,            0.019809,                   0,           0.0077824,           0.0077824,           0.0077824
                  58,            0.053085,            0.014949,                   0,             0.83656,             0.72477,             0.80566,             0.31572,            0.048971,            0.019785,                   0,           0.0077428,           0.0077428,           0.0077428
                  59,            0.052353,            0.014528,                   0,             0.83397,             0.80531,             0.82066,             0.32669,            0.047106,            0.017824,                   0,           0.0077032,           0.0077032,           0.0077032
                  60,            0.057401,            0.014402,                   0,             0.72735,             0.68464,             0.72414,             0.27928,            0.054303,            0.018253,                   0,           0.0076636,           0.0076636,           0.0076636
                  61,             0.05278,            0.013568,                   0,             0.80187,             0.78795,             0.75711,              0.2931,            0.049991,            0.018798,                   0,            0.007624,            0.007624,            0.007624
                  62,            0.050924,            0.014001,                   0,             0.85575,             0.84001,             0.83397,             0.37268,            0.046433,            0.019356,                   0,           0.0075844,           0.0075844,           0.0075844
                  63,            0.050109,            0.014059,                   0,             0.77788,             0.76106,             0.81854,              0.4026,             0.04433,            0.019695,                   0,           0.0075448,           0.0075448,           0.0075448
                  64,            0.049806,            0.013282,                   0,             0.88743,             0.78761,              0.8601,             0.35898,            0.045198,            0.019229,                   0,           0.0075052,           0.0075052,           0.0075052
                  65,            0.047903,            0.015359,                   0,             0.88886,             0.80531,             0.86929,             0.38905,            0.043124,            0.019483,                   0,           0.0074656,           0.0074656,           0.0074656
                  66,            0.050039,            0.014711,                   0,             0.78803,             0.84071,             0.84982,              0.3362,            0.046648,            0.021575,                   0,            0.007426,            0.007426,            0.007426
                  67,            0.056984,             0.01617,                   0,             0.81378,             0.73451,              0.8143,             0.25079,             0.04895,            0.021752,                   0,           0.0073864,           0.0073864,           0.0073864
                  68,            0.055947,            0.015792,                   0,             0.81373,             0.72566,             0.77362,             0.25411,            0.050652,            0.020276,                   0,           0.0073468,           0.0073468,           0.0073468
                  69,            0.051102,            0.015779,                   0,             0.83996,             0.69674,             0.78983,             0.28337,            0.048904,            0.020547,                   0,           0.0073072,           0.0073072,           0.0073072
                  70,            0.047088,             0.01437,                   0,             0.81453,             0.69027,              0.7933,             0.31205,            0.046549,            0.020075,                   0,           0.0072676,           0.0072676,           0.0072676
                  71,            0.050936,            0.013475,                   0,             0.78642,             0.71681,             0.77549,             0.31358,            0.045285,            0.019844,                   0,            0.007228,            0.007228,            0.007228
                  72,            0.050917,            0.013471,                   0,             0.70858,             0.73451,             0.80476,              0.3089,            0.047815,            0.023954,                   0,           0.0071884,           0.0071884,           0.0071884
                  73,            0.048934,            0.014634,                   0,             0.80191,             0.82399,             0.84786,             0.31815,            0.046514,            0.021479,                   0,           0.0071488,           0.0071488,           0.0071488
                  74,            0.046773,              0.0138,                   0,              0.8383,             0.79646,             0.81527,             0.34302,            0.047225,            0.022584,                   0,           0.0071092,           0.0071092,           0.0071092
                  75,            0.046155,             0.01535,                   0,             0.88312,             0.82301,             0.87982,             0.37869,            0.042558,            0.019067,                   0,           0.0070696,           0.0070696,           0.0070696
                  76,            0.045689,            0.015284,                   0,             0.82663,             0.78761,             0.81398,             0.34146,            0.043956,             0.02017,                   0,             0.00703,             0.00703,             0.00703
                  77,            0.044827,            0.015095,                   0,             0.87547,             0.80881,             0.88961,              0.3949,            0.040559,             0.01919,                   0,           0.0069904,           0.0069904,           0.0069904
                  78,            0.045042,            0.014854,                   0,             0.72285,               0.854,             0.79614,             0.37988,            0.041101,            0.019366,                   0,           0.0069508,           0.0069508,           0.0069508
                  79,              0.0432,            0.013937,                   0,             0.82854,             0.76977,             0.78626,             0.36268,            0.040907,            0.021336,                   0,           0.0069112,           0.0069112,           0.0069112
                  80,            0.040838,            0.014178,                   0,             0.76004,             0.81416,             0.82785,             0.36932,            0.040355,            0.022014,                   0,           0.0068716,           0.0068716,           0.0068716
                  81,            0.043671,            0.014516,                   0,             0.85334,             0.88496,             0.93333,             0.42161,            0.039455,            0.019898,                   0,            0.006832,            0.006832,            0.006832
                  82,            0.044937,            0.013595,                   0,              0.8718,             0.81416,             0.90223,             0.42331,            0.039005,            0.019051,                   0,           0.0067924,           0.0067924,           0.0067924
                  83,            0.045897,             0.01341,                   0,             0.81394,             0.85171,             0.88178,             0.40157,            0.039874,            0.017924,                   0,           0.0067528,           0.0067528,           0.0067528
                  84,            0.046584,            0.013308,                   0,             0.85201,             0.88496,             0.88422,             0.32984,            0.043291,            0.018999,                   0,           0.0067132,           0.0067132,           0.0067132
                  85,             0.04503,            0.014278,                   0,             0.91468,             0.85841,             0.91262,             0.41026,            0.040601,            0.018134,                   0,           0.0066736,           0.0066736,           0.0066736
                  86,            0.044526,            0.013141,                   0,             0.83175,             0.86726,              0.8788,             0.44252,            0.037294,            0.018684,                   0,            0.006634,            0.006634,            0.006634
                  87,            0.042673,            0.014543,                   0,             0.85213,             0.91796,             0.90182,             0.40052,            0.038785,            0.018216,                   0,           0.0065944,           0.0065944,           0.0065944
                  88,             0.04263,            0.013576,                   0,             0.89665,             0.92135,             0.95974,             0.42034,            0.037368,            0.018671,                   0,           0.0065548,           0.0065548,           0.0065548
                  89,            0.040097,            0.013954,                   0,             0.82392,             0.92035,             0.94256,             0.44148,            0.035929,            0.019826,                   0,           0.0065152,           0.0065152,           0.0065152
                  90,            0.040802,            0.013837,                   0,              0.8728,             0.91087,             0.94528,             0.43711,            0.036967,            0.019871,                   0,           0.0064756,           0.0064756,           0.0064756
                  91,            0.044478,            0.014119,                   0,             0.87639,             0.87846,             0.91768,             0.45298,            0.036685,            0.018238,                   0,            0.006436,            0.006436,            0.006436
                  92,            0.046116,            0.013285,                   0,             0.78791,             0.85481,             0.85436,             0.38709,            0.041788,            0.019097,                   0,           0.0063964,           0.0063964,           0.0063964
                  93,            0.043989,            0.014061,                   0,              0.8526,             0.92142,             0.93481,             0.44651,            0.037388,            0.018617,                   0,           0.0063568,           0.0063568,           0.0063568
                  94,            0.042252,            0.013447,                   0,             0.85407,             0.88496,             0.92683,             0.48989,             0.03445,            0.019295,                   0,           0.0063172,           0.0063172,           0.0063172
                  95,            0.040392,             0.01303,                   0,             0.81344,             0.87611,              0.8892,             0.43194,            0.037966,            0.020688,                   0,           0.0062776,           0.0062776,           0.0062776
                  96,            0.038787,            0.013371,                   0,             0.83775,             0.90265,             0.90686,             0.48737,            0.033909,             0.01785,                   0,            0.006238,            0.006238,            0.006238
                  97,            0.039849,            0.013121,                   0,             0.87948,              0.9469,             0.96208,             0.52155,            0.032208,              0.0171,                   0,           0.0061984,           0.0061984,           0.0061984
                  98,             0.03853,            0.012705,                   0,             0.87663,             0.94328,             0.94796,             0.51306,            0.032218,            0.016519,                   0,           0.0061588,           0.0061588,           0.0061588
                  99,            0.042046,            0.012476,                   0,             0.86741,              0.7526,             0.84987,              0.3791,            0.040901,             0.02029,                   0,           0.0061192,           0.0061192,           0.0061192
                 100,            0.040456,            0.012749,                   0,             0.81006,             0.76106,             0.83524,             0.39518,            0.039232,             0.02282,                   0,           0.0060796,           0.0060796,           0.0060796
                 101,            0.038182,            0.013069,                   0,             0.92888,              0.9247,             0.95399,             0.47656,            0.035231,            0.017265,                   0,             0.00604,             0.00604,             0.00604
                 102,            0.038358,            0.012398,                   0,             0.85782,              0.8543,             0.92728,               0.485,            0.035286,            0.018557,                   0,           0.0060004,           0.0060004,           0.0060004
                 103,            0.037184,            0.013267,                   0,             0.84939,             0.92035,             0.90643,             0.52558,            0.032341,            0.017482,                   0,           0.0059608,           0.0059608,           0.0059608
                 104,            0.037559,            0.012366,                   0,             0.89079,             0.83186,             0.90527,             0.44951,            0.034918,            0.017671,                   0,           0.0059212,           0.0059212,           0.0059212
                 105,            0.037663,            0.012809,                   0,             0.89326,             0.87611,             0.94663,             0.49409,            0.033855,            0.016362,                   0,           0.0058816,           0.0058816,           0.0058816
                 106,            0.037888,            0.012131,                   0,             0.86704,             0.92336,             0.95449,             0.48482,            0.033665,             0.01715,                   0,            0.005842,            0.005842,            0.005842
                 107,            0.036057,            0.012417,                   0,             0.85304,             0.77053,             0.83998,             0.43683,             0.03766,            0.019705,                   0,           0.0058024,           0.0058024,           0.0058024
                 108,            0.036637,            0.012749,                   0,             0.89902,             0.88496,              0.9305,             0.47072,            0.034458,            0.017957,                   0,           0.0057628,           0.0057628,           0.0057628
                 109,            0.035524,            0.011929,                   0,             0.81909,             0.89381,              0.9245,             0.52271,            0.031538,            0.019356,                   0,           0.0057232,           0.0057232,           0.0057232
                 110,            0.036557,            0.011636,                   0,              0.8521,              0.9292,             0.93552,             0.53247,            0.028876,            0.016056,                   0,           0.0056836,           0.0056836,           0.0056836
                 111,            0.036972,            0.011811,                   0,             0.88121,             0.76991,             0.86372,             0.37509,             0.04308,            0.017643,                   0,            0.005644,            0.005644,            0.005644
                 112,            0.035918,            0.012454,                   0,             0.93046,             0.94723,             0.97531,             0.55109,            0.032441,            0.015536,                   0,           0.0056044,           0.0056044,           0.0056044
                 113,            0.034744,            0.011605,                   0,             0.89629,              0.9115,             0.93911,             0.51397,            0.031878,            0.015641,                   0,           0.0055648,           0.0055648,           0.0055648
                 114,            0.034346,            0.012429,                   0,             0.82668,             0.78761,             0.83043,             0.45907,            0.034966,            0.023693,                   0,           0.0055252,           0.0055252,           0.0055252
                 115,            0.034293,            0.012106,                   0,             0.87437,             0.84956,              0.9358,             0.54287,            0.029583,            0.018542,                   0,           0.0054856,           0.0054856,           0.0054856
                 116,            0.033412,            0.011891,                   0,             0.90751,              0.9292,             0.95904,             0.54666,            0.031693,            0.016132,                   0,            0.005446,            0.005446,            0.005446
                 117,            0.032049,            0.011466,                   0,             0.90426,              0.9115,             0.96995,              0.5872,            0.028523,            0.015911,                   0,           0.0054064,           0.0054064,           0.0054064
                 118,            0.032135,            0.012088,                   0,             0.91414,             0.94219,              0.9704,             0.56572,            0.029945,            0.016106,                   0,           0.0053668,           0.0053668,           0.0053668
                 119,            0.032799,            0.011602,                   0,             0.88826,              0.9292,             0.91375,             0.50808,            0.032992,            0.016554,                   0,           0.0053272,           0.0053272,           0.0053272
                 120,            0.033095,            0.011415,                   0,             0.94104,              0.9115,             0.97719,             0.56166,            0.029357,            0.014817,                   0,           0.0052876,           0.0052876,           0.0052876
                 121,            0.033173,            0.011727,                   0,             0.88977,              0.9823,             0.97804,             0.59519,              0.0283,            0.015899,                   0,            0.005248,            0.005248,            0.005248
                 122,            0.032845,            0.011202,                   0,             0.91829,              0.9115,             0.96685,             0.58975,            0.027613,            0.014941,                   0,           0.0052084,           0.0052084,           0.0052084
                 123,            0.035291,            0.011701,                   0,             0.86798,              0.9292,             0.93369,             0.56835,             0.02852,            0.015762,                   0,           0.0051688,           0.0051688,           0.0051688
                 124,            0.038116,            0.010946,                   0,             0.91797,             0.89133,             0.91187,             0.46854,            0.035306,            0.016623,                   0,           0.0051292,           0.0051292,           0.0051292
                 125,            0.037362,            0.011749,                   0,             0.88023,             0.80531,              0.9103,             0.44743,            0.039686,            0.017299,                   0,           0.0050896,           0.0050896,           0.0050896
                 126,            0.034663,            0.011287,                   0,             0.90315,             0.92035,             0.96625,             0.52828,            0.031898,            0.015737,                   0,             0.00505,             0.00505,             0.00505
                 127,            0.034403,            0.011353,                   0,             0.88411,              0.9469,             0.96653,             0.59088,            0.029057,            0.014674,                   0,           0.0050104,           0.0050104,           0.0050104
                 128,            0.033346,            0.011077,                   0,             0.90245,             0.98239,             0.96961,             0.59092,            0.027216,            0.014944,                   0,           0.0049708,           0.0049708,           0.0049708
                 129,              0.0325,            0.011176,                   0,             0.94377,             0.95575,             0.98554,             0.60761,            0.026795,            0.014592,                   0,           0.0049312,           0.0049312,           0.0049312
                 130,            0.032143,            0.010562,                   0,             0.92956,             0.95575,             0.98428,             0.60371,            0.027728,            0.015226,                   0,           0.0048916,           0.0048916,           0.0048916
                 131,            0.032215,            0.011928,                   0,             0.95138,             0.93805,             0.97741,             0.58966,            0.028261,            0.014758,                   0,            0.004852,            0.004852,            0.004852
                 132,            0.033425,            0.011345,                   0,             0.93134,             0.96033,             0.98314,             0.60177,             0.02861,            0.014602,                   0,           0.0048124,           0.0048124,           0.0048124
                 133,            0.031855,            0.010931,                   0,             0.94955,             0.92035,             0.97963,             0.58758,            0.028741,            0.014939,                   0,           0.0047728,           0.0047728,           0.0047728
                 134,            0.030305,            0.010314,                   0,              0.9306,              0.9469,             0.98394,             0.59331,            0.027386,            0.013961,                   0,           0.0047332,           0.0047332,           0.0047332
                 135,            0.030419,            0.010433,                   0,             0.91726,             0.89381,             0.94708,             0.52074,            0.030752,            0.015743,                   0,           0.0046936,           0.0046936,           0.0046936
                 136,            0.030885,            0.010683,                   0,             0.91166,             0.92035,             0.96538,             0.57638,            0.029487,            0.015037,                   0,            0.004654,            0.004654,            0.004654
                 137,            0.031787,            0.010021,                   0,             0.88568,              0.9115,             0.95377,             0.59089,            0.027292,            0.016014,                   0,           0.0046144,           0.0046144,           0.0046144
                 138,            0.029808,            0.010527,                   0,             0.93868,             0.94831,             0.96876,             0.61471,             0.02858,            0.015048,                   0,           0.0045748,           0.0045748,           0.0045748
                 139,            0.031651,            0.010928,                   0,               0.892,               0.804,               0.895,              0.4917,            0.033884,            0.017759,                   0,           0.0045352,           0.0045352,           0.0045352
                 140,            0.030568,            0.010361,                   0,             0.92377,             0.97345,             0.98394,             0.62334,            0.024866,            0.013665,                   0,           0.0044956,           0.0044956,           0.0044956
                 141,             0.02985,            0.010757,                   0,             0.89433,              0.9737,             0.97825,             0.62725,            0.025785,            0.014097,                   0,            0.004456,            0.004456,            0.004456
                 142,             0.02872,           0.0098606,                   0,             0.94552,              0.9469,             0.98647,             0.63038,            0.026423,            0.013528,                   0,           0.0044164,           0.0044164,           0.0044164
                 143,            0.029629,            0.010236,                   0,             0.92379,              0.9655,             0.98291,             0.61567,            0.026433,              0.0142,                   0,           0.0043768,           0.0043768,           0.0043768
                 144,             0.03096,            0.010581,                   0,             0.95673,              0.9646,             0.98828,             0.62623,            0.026768,            0.013624,                   0,           0.0043372,           0.0043372,           0.0043372
                 145,            0.030912,              0.0105,                   0,             0.94758,             0.95985,              0.9831,             0.57762,            0.027803,            0.014516,                   0,           0.0042976,           0.0042976,           0.0042976
                 146,            0.031056,            0.010884,                   0,             0.93365,              0.9469,             0.97733,             0.57435,            0.027354,             0.01466,                   0,            0.004258,            0.004258,            0.004258
                 147,            0.031521,            0.010147,                   0,             0.96406,             0.94942,             0.98689,             0.59501,            0.027456,            0.014648,                   0,           0.0042184,           0.0042184,           0.0042184
                 148,            0.031826,            0.010653,                   0,             0.93077,             0.93805,             0.97111,             0.54168,            0.029279,            0.014304,                   0,           0.0041788,           0.0041788,           0.0041788
                 149,            0.030114,            0.010794,                   0,             0.90653,              0.9292,             0.93043,              0.5773,            0.027973,            0.014305,                   0,           0.0041392,           0.0041392,           0.0041392
                 150,            0.030023,            0.010772,                   0,             0.90679,              0.9646,              0.9687,             0.61802,            0.025865,            0.014197,                   0,           0.0040996,           0.0040996,           0.0040996
                 151,             0.02903,            0.010172,                   0,             0.92369,             0.95575,             0.98071,             0.58019,            0.027749,            0.013563,                   0,             0.00406,             0.00406,             0.00406
                 152,            0.030807,             0.01039,                   0,             0.92993,             0.92035,             0.96845,             0.60715,            0.026088,            0.014471,                   0,           0.0040204,           0.0040204,           0.0040204
                 153,            0.030607,            0.010459,                   0,             0.93202,              0.9469,             0.98347,             0.61739,            0.027556,            0.014637,                   0,           0.0039808,           0.0039808,           0.0039808
                 154,            0.029312,           0.0098984,                   0,             0.95443,              0.9115,             0.97173,             0.63175,            0.025626,            0.013707,                   0,           0.0039412,           0.0039412,           0.0039412
                 155,            0.028979,              0.0103,                   0,             0.92907,              0.9646,             0.98377,             0.63006,            0.025643,             0.01355,                   0,           0.0039016,           0.0039016,           0.0039016
                 156,            0.031847,            0.010669,                   0,             0.90408,             0.95575,             0.97807,             0.61316,            0.026933,             0.01428,                   0,            0.003862,            0.003862,            0.003862
                 157,            0.030731,            0.010804,                   0,             0.94327,             0.92035,               0.973,             0.61343,            0.028296,            0.014486,                   0,           0.0038224,           0.0038224,           0.0038224
