epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,125.068,2.25108,1.34882,1.37853,0.50345,0.42478,0.39218,0.13158,2.23911,1.21893,1.34482,0.00166736,0.00166736,0.00166736
44,127.668,2.29936,1.36002,1.33516,0.39323,0.46018,0.40583,0.14196,2.05936,1.3255,1.32927,0.00165944,0.00165944,0.00165944
45,130.307,2.22204,1.33657,1.36837,0.44081,0.46018,0.35752,0.14033,2.18767,1.27669,1.30191,0.00165152,0.00165152,0.00165152
46,132.813,2.17382,1.39283,1.4106,0.39705,0.53097,0.4227,0.15851,2.12123,1.26096,1.30824,0.0016436,0.0016436,0.0016436
47,135.857,2.17774,1.31884,1.28155,0.38403,0.52416,0.37316,0.12734,2.19904,1.29537,1.33352,0.00163568,0.00163568,0.00163568
48,138.399,2.19831,1.419,1.44225,0.48041,0.42549,0.45153,0.17934,1.93151,1.1974,1.27774,0.00162776,0.00162776,0.00162776
49,141.481,2.15359,1.32712,1.36345,0.43596,0.50442,0.43953,0.15475,2.17411,1.25057,1.27555,0.00161984,0.00161984,0.00161984
50,144.019,2.16072,1.34398,1.28032,0.48375,0.4561,0.42091,0.14961,2.12195,1.26087,1.22019,0.00161192,0.00161192,0.00161192
51,146.633,1.97907,1.249,1.26208,0.59389,0.5306,0.52314,0.15391,2.26791,1.16253,1.26246,0.001604,0.001604,0.001604
52,149.235,2.14227,1.1945,1.2664,0.43071,0.34513,0.31496,0.11114,2.36399,1.31171,1.25447,0.00159608,0.00159608,0.00159608
53,151.829,2.1665,1.27359,1.26996,0.49935,0.45133,0.43324,0.13797,2.23291,1.15454,1.22261,0.00158816,0.00158816,0.00158816
54,154.404,2.16688,1.33841,1.2945,0.45156,0.52212,0.46699,0.1727,1.97737,1.26558,1.24309,0.00158024,0.00158024,0.00158024
55,156.972,1.98262,1.26695,1.25919,0.41865,0.50442,0.47473,0.19733,1.95455,1.17802,1.22459,0.00157232,0.00157232,0.00157232
56,160.144,2.09452,1.28908,1.34741,0.54867,0.50564,0.50047,0.17754,2.0479,1.09699,1.23646,0.0015644,0.0015644,0.0015644
57,162.756,2.09081,1.21106,1.34465,0.4124,0.50442,0.38547,0.14134,2.09367,1.21412,1.25486,0.00155648,0.00155648,0.00155648
58,165.349,2.10952,1.25155,1.26636,0.50195,0.48165,0.42336,0.15728,1.98084,1.19461,1.23241,0.00154856,0.00154856,0.00154856
59,167.884,2.0442,1.29801,1.27602,0.5971,0.48673,0.45291,0.17466,2.04413,1.28687,1.19828,0.00154064,0.00154064,0.00154064
60,170.409,2.06626,1.27151,1.24603,0.55442,0.51754,0.51106,0.18528,2.03618,1.13717,1.23189,0.00153272,0.00153272,0.00153272
61,172.957,1.90083,1.21659,1.19895,0.56044,0.48673,0.50113,0.17401,2.0681,1.18072,1.23909,0.0015248,0.0015248,0.0015248
62,175.529,2.06053,1.1961,1.25851,0.48792,0.46018,0.39694,0.1518,2.03273,1.16332,1.19551,0.00151688,0.00151688,0.00151688
63,178.079,2.07875,1.18312,1.26858,0.57109,0.47788,0.56466,0.21656,2.00678,1.15584,1.18245,0.00150896,0.00150896,0.00150896
64,181.133,2.03467,1.16656,1.23653,0.48259,0.46018,0.41119,0.15723,2.05066,1.17512,1.20092,0.00150104,0.00150104,0.00150104
65,183.68,2.07051,1.23925,1.2637,0.5511,0.53982,0.493,0.20198,1.8566,1.16375,1.16054,0.00149312,0.00149312,0.00149312
66,186.28,1.96712,1.16676,1.21253,0.51933,0.57369,0.49447,0.20457,1.80954,1.23421,1.1429,0.0014852,0.0014852,0.0014852
67,188.88,2.03168,1.22929,1.16077,0.57821,0.54867,0.50561,0.20486,1.83177,1.09974,1.15597,0.00147728,0.00147728,0.00147728
68,191.635,1.85368,1.14985,1.21512,0.48636,0.50442,0.48578,0.19179,1.91501,1.13284,1.13789,0.00146936,0.00146936,0.00146936
69,194.243,1.84643,1.14746,1.21029,0.53524,0.54015,0.53322,0.22751,1.84729,1.12382,1.14911,0.00146144,0.00146144,0.00146144
70,197.335,1.88699,1.13927,1.18877,0.53125,0.56168,0.53604,0.20309,1.89995,1.12549,1.16041,0.00145352,0.00145352,0.00145352
71,199.906,1.90831,1.13018,1.13505,0.55658,0.58407,0.50468,0.2025,1.83935,1.06186,1.11113,0.0014456,0.0014456,0.0014456
72,202.523,1.79212,1.13344,1.15829,0.6038,0.53982,0.49456,0.20061,1.77662,1.07819,1.13058,0.00143768,0.00143768,0.00143768
73,205.143,1.77019,1.10193,1.16112,0.46809,0.52957,0.48073,0.21281,1.71151,1.10917,1.11785,0.00142976,0.00142976,0.00142976
74,207.746,1.80259,1.18405,1.17822,0.55424,0.46903,0.4631,0.17948,1.89769,1.09908,1.11005,0.00142184,0.00142184,0.00142184
