epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,68.3544,2.73673,1.69925,1.6176,0.34879,0.42478,0.32198,0.08436,2.66176,1.50721,1.57004,0.0018416,0.0018416,0.0018416
22,71.6954,2.68197,1.7453,1.58586,0.32703,0.30088,0.2532,0.0759,2.68769,1.97143,1.57359,0.00183368,0.00183368,0.00183368
23,74.5638,2.51222,1.72116,1.50173,0.2732,0.37168,0.26054,0.07825,2.68999,1.62464,1.57212,0.00182576,0.00182576,0.00182576
24,77.474,2.54529,1.80049,1.60136,0.36545,0.42812,0.30754,0.07654,2.75017,1.58611,1.51001,0.00181784,0.00181784,0.00181784
25,80.3488,2.54226,1.61348,1.49447,0.43476,0.38118,0.28434,0.08667,2.4965,1.57581,1.52777,0.00180992,0.00180992,0.00180992
26,83.2928,2.52269,1.59436,1.51038,0.37071,0.38938,0.31465,0.10727,2.45402,1.53162,1.51879,0.001802,0.001802,0.001802
27,86.6381,2.54414,1.57483,1.49237,0.39049,0.46903,0.37146,0.12097,2.32399,1.32487,1.41557,0.00179408,0.00179408,0.00179408
28,90.037,2.35806,1.52211,1.38038,0.3492,0.47961,0.31498,0.106,2.20982,1.38656,1.39426,0.00178616,0.00178616,0.00178616
29,92.8982,2.4675,1.55978,1.54963,0.45598,0.37168,0.37558,0.11972,2.31093,1.34322,1.38981,0.00177824,0.00177824,0.00177824
30,95.7733,2.18709,1.45113,1.35052,0.42239,0.46018,0.43158,0.13856,2.27268,1.29823,1.36819,0.00177032,0.00177032,0.00177032
31,99.152,2.45164,1.51172,1.54293,0.31372,0.41668,0.26181,0.07594,2.55699,1.48325,1.41769,0.0017624,0.0017624,0.0017624
32,102.034,2.4926,1.57,1.48935,0.4676,0.51327,0.40682,0.11834,2.33651,1.60787,1.39376,0.00175448,0.00175448,0.00175448
33,104.864,2.52554,1.45626,1.41928,0.3983,0.38053,0.32964,0.10115,2.3169,1.62676,1.39966,0.00174656,0.00174656,0.00174656
34,107.69,2.42813,1.61738,1.46627,0.43457,0.44248,0.32204,0.10802,2.31672,1.42847,1.39151,0.00173864,0.00173864,0.00173864
35,110.529,2.29206,1.41128,1.38637,0.43546,0.44372,0.37119,0.13918,2.13167,1.32715,1.31605,0.00173072,0.00173072,0.00173072
36,113.387,2.24664,1.4198,1.36241,0.51349,0.50442,0.43991,0.14906,2.25806,1.22006,1.30029,0.0017228,0.0017228,0.0017228
37,116.731,2.18596,1.33104,1.3039,0.54036,0.46018,0.47261,0.16105,2.2713,1.23887,1.32167,0.00171488,0.00171488,0.00171488
38,120.084,2.22578,1.43656,1.32817,0.64584,0.45133,0.45622,0.14392,2.22398,1.22102,1.27625,0.00170696,0.00170696,0.00170696
39,122.959,2.25965,1.43937,1.30452,0.60741,0.43363,0.45503,0.19094,2.03471,1.25196,1.26646,0.00169904,0.00169904,0.00169904
40,126.338,2.70555,1.3133,1.23094,0.62344,0.48673,0.53277,0.21383,2.09122,1.17661,1.28328,0.00169112,0.00169112,0.00169112
41,129.695,2.0992,1.35586,1.22179,0.50199,0.46018,0.40567,0.15422,2.09051,1.32044,1.28027,0.0016832,0.0016832,0.0016832
42,132.518,2.09989,1.46847,1.26475,0.42616,0.40091,0.32632,0.14126,2.17835,1.39297,1.30044,0.00167528,0.00167528,0.00167528
43,135.395,2.13618,1.37067,1.31217,0.47751,0.52212,0.44746,0.17293,2.06262,1.22502,1.24384,0.00166736,0.00166736,0.00166736
44,138.248,2.10791,1.36815,1.23514,0.55366,0.47205,0.4567,0.14707,2.33061,1.23673,1.23689,0.00165944,0.00165944,0.00165944
45,141.111,2.16357,1.3005,1.28399,0.53065,0.49558,0.47094,0.1801,1.95576,1.22169,1.21564,0.00165152,0.00165152,0.00165152
46,143.952,1.99609,1.30718,1.26887,0.51397,0.48673,0.45976,0.1877,2.12151,1.18021,1.25559,0.0016436,0.0016436,0.0016436
47,146.844,2.58568,1.31584,1.15571,0.5207,0.55752,0.52275,0.20368,1.96489,1.23981,1.19681,0.00163568,0.00163568,0.00163568
48,149.65,2.17217,1.37705,1.35001,0.40022,0.36283,0.34017,0.147,2.0834,1.43979,1.27267,0.00162776,0.00162776,0.00162776
49,152.441,2.14418,1.41328,1.28204,0.50237,0.46903,0.3855,0.15321,2.07027,1.21028,1.23351,0.00161984,0.00161984,0.00161984
50,155.309,2.10704,1.36009,1.22542,0.39242,0.38938,0.3409,0.12397,2.19947,1.34369,1.27495,0.00161192,0.00161192,0.00161192
51,158.16,2.04615,1.28754,1.25978,0.48677,0.21827,0.26589,0.08346,2.42997,1.8684,1.42769,0.001604,0.001604,0.001604
52,161.013,2.1978,1.23779,1.22028,0.53916,0.38053,0.40621,0.13946,2.26138,1.28257,1.26321,0.00159608,0.00159608,0.00159608
53,163.775,2.05047,1.30999,1.23431,0.5986,0.48673,0.52735,0.17194,2.16267,1.15971,1.24679,0.00158816,0.00158816,0.00158816
54,166.656,1.99277,1.26695,1.19789,0.64453,0.48141,0.52342,0.19717,2.00941,1.09897,1.20797,0.00158024,0.00158024,0.00158024
55,169.596,1.90069,1.21787,1.21713,0.53832,0.45133,0.43775,0.18216,1.98819,1.17384,1.21584,0.00157232,0.00157232,0.00157232
56,172.507,1.95402,1.28448,1.26015,0.47719,0.46018,0.43039,0.13606,2.2184,1.13731,1.20226,0.0015644,0.0015644,0.0015644
57,175.351,2.05983,1.2704,1.26425,0.53631,0.56297,0.5182,0.18052,1.98745,1.16948,1.20008,0.00155648,0.00155648,0.00155648
58,178.229,2.06055,1.28677,1.20789,0.4754,0.58407,0.49471,0.17651,2.07051,1.22205,1.21548,0.00154856,0.00154856,0.00154856
59,181.039,1.89364,1.22241,1.17264,0.54633,0.49025,0.44338,0.16808,2.01456,1.15886,1.17929,0.00154064,0.00154064,0.00154064
60,183.915,1.90662,1.21099,1.16989,0.62924,0.49558,0.49076,0.17154,2.08978,1.17562,1.13493,0.00153272,0.00153272,0.00153272
61,186.807,1.86057,1.22644,1.13363,0.58477,0.50442,0.50915,0.2178,1.88631,1.12068,1.15376,0.0015248,0.0015248,0.0015248
62,190.114,1.88817,1.1504,1.17913,0.51482,0.54867,0.51082,0.21251,1.80169,1.05665,1.1416,0.00151688,0.00151688,0.00151688
63,192.956,1.9269,1.17197,1.22296,0.4921,0.50442,0.49133,0.19831,1.92477,1.14281,1.14843,0.00150896,0.00150896,0.00150896
64,195.909,1.89718,1.12185,1.15367,0.4538,0.55752,0.48273,0.19761,1.91779,1.18144,1.17725,0.00150104,0.00150104,0.00150104
65,198.783,2.02571,1.25052,1.23052,0.56962,0.48673,0.49136,0.19616,1.97191,1.1275,1.16572,0.00149312,0.00149312,0.00149312
66,201.599,1.89433,1.13742,1.13787,0.64608,0.56542,0.59043,0.23623,1.94037,1.12122,1.15705,0.0014852,0.0014852,0.0014852
67,204.932,1.94289,1.15057,1.11489,0.53202,0.45274,0.42694,0.17898,2.03197,1.14655,1.19476,0.00147728,0.00147728,0.00147728
68,207.778,1.83672,1.12672,1.18992,0.52183,0.53097,0.51868,0.22921,1.8105,1.09111,1.14946,0.00146936,0.00146936,0.00146936
69,210.584,1.85537,1.13033,1.18074,0.54255,0.56637,0.53817,0.22895,1.89011,1.09813,1.13341,0.00146144,0.00146144,0.00146144
70,213.435,1.82917,1.11227,1.1505,0.61513,0.54867,0.5996,0.26221,1.84203,1.08402,1.14624,0.00145352,0.00145352,0.00145352
71,216.83,1.78796,1.01451,1.11332,0.57442,0.48975,0.5511,0.24995,1.81946,1.03601,1.13757,0.0014456,0.0014456,0.0014456
72,219.733,1.69486,1.13678,1.11076,0.52048,0.55752,0.54588,0.24068,1.83785,1.06588,1.14428,0.00143768,0.00143768,0.00143768
73,222.608,1.77236,1.08779,1.1313,0.66237,0.57522,0.61139,0.27954,1.67328,0.98883,1.08175,0.00142976,0.00142976,0.00142976
74,225.937,1.76218,1.13068,1.14133,0.60482,0.56637,0.56184,0.21977,1.99654,1.05165,1.13089,0.00142184,0.00142184,0.00142184
75,228.834,1.82574,1.11731,1.15553,0.64354,0.54324,0.59894,0.23011,1.77345,1.03857,1.1013,0.00141392,0.00141392,0.00141392
76,231.776,1.8065,1.07537,1.14294,0.5001,0.48673,0.45934,0.18865,2.00611,1.1724,1.11721,0.001406,0.001406,0.001406
77,234.664,1.8701,1.13562,1.09502,0.54534,0.43363,0.41872,0.16168,2.15927,1.09756,1.10982,0.00139808,0.00139808,0.00139808
78,237.534,1.86508,1.15148,1.12106,0.57527,0.53937,0.55701,0.2367,1.8336,1.03345,1.11117,0.00139016,0.00139016,0.00139016
79,240.41,1.62459,1.05888,1.11243,0.55258,0.54867,0.55273,0.25305,1.75303,1.06218,1.10602,0.00138224,0.00138224,0.00138224
80,243.28,1.68861,1.0727,1.10212,0.73694,0.46903,0.53196,0.19378,1.90846,1.23774,1.13032,0.00137432,0.00137432,0.00137432
81,246.14,1.69206,1.15249,1.0574,0.54708,0.56637,0.55228,0.25508,1.74314,1.04694,1.08895,0.0013664,0.0013664,0.0013664
82,249.025,1.79121,1.13727,1.11175,0.64286,0.50977,0.56008,0.24323,1.73069,0.95575,1.04726,0.00135848,0.00135848,0.00135848
83,251.926,1.7478,1.05342,1.06207,0.61906,0.53097,0.58962,0.26389,1.70536,0.98162,1.08619,0.00135056,0.00135056,0.00135056
84,254.805,1.65496,0.99251,1.08207,0.6302,0.558,0.60392,0.29721,1.56876,0.9311,1.05213,0.00134264,0.00134264,0.00134264
85,258.184,1.67213,1.02267,1.1129,0.60734,0.54867,0.55111,0.24091,1.71762,0.9788,1.07104,0.00133472,0.00133472,0.00133472
86,261.053,1.61232,1.00967,1.03918,0.61022,0.51327,0.54871,0.23438,1.83056,1.0355,1.07681,0.0013268,0.0013268,0.0013268
87,263.929,2.19289,1.06237,1.05832,0.54325,0.55752,0.56485,0.27344,1.64437,1.05895,1.0497,0.00131888,0.00131888,0.00131888
88,266.827,1.6447,1.04992,1.07817,0.70354,0.54606,0.61175,0.30963,1.45977,0.94887,1.06105,0.00131096,0.00131096,0.00131096
89,270.18,1.65248,1.06373,1.08222,0.59178,0.53882,0.57413,0.25414,1.68165,1.00827,1.0884,0.00130304,0.00130304,0.00130304
90,273.055,1.6245,0.99144,1.11451,0.74156,0.48248,0.6111,0.2944,1.58122,0.94441,1.08646,0.00129512,0.00129512,0.00129512
91,275.929,1.62977,0.99234,1.08,0.66048,0.55092,0.59649,0.2686,1.66813,0.93369,1.07058,0.0012872,0.0012872,0.0012872
92,278.835,1.68052,0.97728,1.05664,0.68543,0.5592,0.60939,0.28186,1.5586,1.00722,1.04549,0.00127928,0.00127928,0.00127928
93,281.676,1.65837,0.98426,1.07997,0.75738,0.5249,0.6379,0.31621,1.54655,0.92356,1.05814,0.00127136,0.00127136,0.00127136
94,285.016,1.59166,0.97189,1.06671,0.63371,0.46903,0.53844,0.27795,1.55687,1.06184,1.06595,0.00126344,0.00126344,0.00126344
95,287.883,1.63847,0.9815,1.06918,0.65646,0.55752,0.58866,0.25994,1.6278,0.96564,1.06906,0.00125552,0.00125552,0.00125552
96,290.754,1.6039,1.00921,1.06918,0.62329,0.64427,0.63544,0.30751,1.57709,0.93654,1.03366,0.0012476,0.0012476,0.0012476
97,293.585,1.97717,0.92444,0.99751,0.64508,0.53982,0.59254,0.25218,1.86916,1.11861,1.08222,0.00123968,0.00123968,0.00123968
98,296.462,1.70218,0.97777,1.03356,0.59575,0.55752,0.54986,0.24932,1.80054,1.03492,1.10567,0.00123176,0.00123176,0.00123176
99,299.332,1.72464,1.04778,1.09141,0.57482,0.57522,0.56386,0.27545,1.60455,1.04204,1.0704,0.00122384,0.00122384,0.00122384
100,302.203,1.71856,0.97718,1.01069,0.63239,0.56637,0.60451,0.28835,1.62486,0.95036,1.0604,0.00121592,0.00121592,0.00121592
101,305.086,1.57349,0.91871,1.06856,0.60324,0.56511,0.61807,0.2944,1.65237,0.98362,1.05244,0.001208,0.001208,0.001208
102,307.873,1.5898,0.92953,1.05366,0.75133,0.55752,0.66482,0.32429,1.58707,0.92477,1.03848,0.00120008,0.00120008,0.00120008
103,311.208,1.61398,0.99794,1.06291,0.58811,0.53982,0.56899,0.26405,1.68015,1.11442,1.07539,0.00119216,0.00119216,0.00119216
104,314.116,1.57484,0.96918,1.0547,0.70321,0.54867,0.6159,0.28996,1.62584,0.94156,1.06515,0.00118424,0.00118424,0.00118424
105,316.974,1.67682,0.99875,1.05067,0.54802,0.56637,0.55908,0.24734,1.72528,0.97753,1.07492,0.00117632,0.00117632,0.00117632
106,319.814,1.66184,0.98506,1.08441,0.68872,0.54823,0.61437,0.30156,1.52245,0.95207,1.01997,0.0011684,0.0011684,0.0011684
107,322.682,1.60451,0.96265,1.02945,0.6417,0.53888,0.58515,0.2852,1.54744,0.95892,1.03906,0.00116048,0.00116048,0.00116048
108,325.565,1.57687,0.90356,1.05514,0.59991,0.54405,0.60018,0.30841,1.47381,0.91428,1.02808,0.00115256,0.00115256,0.00115256
109,328.388,1.54877,0.96954,0.99893,0.73906,0.47788,0.60496,0.29653,1.48543,0.92035,1.01887,0.00114464,0.00114464,0.00114464
110,331.25,1.41033,0.85991,1.0051,0.67122,0.56637,0.55251,0.24308,1.67016,1.01515,1.03076,0.00113672,0.00113672,0.00113672
111,334.087,1.42477,0.88733,1.01082,0.65154,0.61947,0.57956,0.26725,1.53958,0.92892,1.01991,0.0011288,0.0011288,0.0011288
112,336.916,1.59386,0.91454,1.00722,0.63652,0.58892,0.63696,0.31053,1.57717,0.9051,1.0167,0.00112088,0.00112088,0.00112088
113,339.84,1.51504,0.90085,1.04091,0.61476,0.59292,0.63861,0.2794,1.68119,0.94489,1.0256,0.00111296,0.00111296,0.00111296
114,342.702,1.57777,0.90375,0.99702,0.66121,0.54867,0.62263,0.32297,1.51109,0.87848,1.00917,0.00110504,0.00110504,0.00110504
115,345.538,1.54092,0.93231,1.05809,0.82705,0.53097,0.6429,0.31567,1.56301,0.85818,1.02268,0.00109712,0.00109712,0.00109712
116,348.424,1.45732,0.87165,1.04789,0.65506,0.56637,0.6101,0.31486,1.56897,0.87156,1.01028,0.0010892,0.0010892,0.0010892
117,351.265,1.50232,1.07915,1.0529,0.62898,0.58511,0.6018,0.306,1.55007,0.87966,1.01408,0.00108128,0.00108128,0.00108128
118,354.122,1.48513,0.94498,1.03945,0.76807,0.53982,0.65215,0.32488,1.55293,0.90402,1.00414,0.00107336,0.00107336,0.00107336
119,357.005,1.56306,0.9539,1.05328,0.68953,0.49558,0.61327,0.33281,1.45807,0.92105,1.01352,0.00106544,0.00106544,0.00106544
120,360.368,1.55049,0.9508,1.06626,0.72247,0.55752,0.64784,0.35159,1.39768,0.87671,1.00988,0.00105752,0.00105752,0.00105752
121,363.718,1.48924,0.88017,1.02291,0.67503,0.59292,0.63153,0.31233,1.52741,0.87965,1.01096,0.0010496,0.0010496,0.0010496
122,366.573,1.56287,0.89156,1.05139,0.67884,0.61062,0.64188,0.30145,1.58904,0.82369,1.00056,0.00104168,0.00104168,0.00104168
123,369.453,1.52357,0.93265,1.01504,0.7677,0.57522,0.67912,0.36123,1.46544,0.80658,0.99748,0.00103376,0.00103376,0.00103376
124,372.813,1.51663,0.8867,1.0498,0.82405,0.53982,0.63407,0.32429,1.47514,0.90149,1.03211,0.00102584,0.00102584,0.00102584
125,382.111,1.53038,0.89918,1.05489,0.71724,0.59292,0.66461,0.3562,1.36913,0.8322,0.99587,0.00101792,0.00101792,0.00101792
126,389.141,1.8654,0.86125,0.98354,0.65809,0.59617,0.63875,0.31925,1.50114,0.85601,1.00829,0.00101,0.00101,0.00101
127,392.046,1.48211,0.89927,1.00595,0.70924,0.59292,0.64028,0.32207,1.48854,0.84184,1.0025,0.00100208,0.00100208,0.00100208
128,394.909,1.371,0.82653,1.03709,0.74314,0.55752,0.64643,0.3219,1.51025,0.85184,0.99862,0.00099416,0.00099416,0.00099416
129,397.745,1.33942,0.82371,1.01185,0.76281,0.56637,0.68383,0.36811,1.35406,0.80521,0.97612,0.00098624,0.00098624,0.00098624
130,401.144,1.3593,0.79317,1.00371,0.69438,0.60322,0.69563,0.35642,1.39641,0.84304,0.98891,0.00097832,0.00097832,0.00097832
131,404.023,1.45671,0.85116,0.99794,0.66545,0.61947,0.6692,0.3029,1.69374,0.88738,1.00607,0.0009704,0.0009704,0.0009704
132,406.898,1.6076,0.97508,1.01331,0.71306,0.63777,0.68406,0.35738,1.43361,0.8745,0.96926,0.00096248,0.00096248,0.00096248
133,409.772,1.35909,0.84658,1.02755,0.69907,0.56637,0.66268,0.34644,1.41609,0.85812,0.98901,0.00095456,0.00095456,0.00095456
134,412.63,1.38801,0.83696,1.01028,0.74248,0.61238,0.68097,0.35876,1.44278,0.86017,1.00117,0.00094664,0.00094664,0.00094664
135,415.454,1.5804,0.89236,1.03051,0.74961,0.52212,0.62724,0.31579,1.60761,0.9435,1.0239,0.00093872,0.00093872,0.00093872
136,418.359,1.54309,0.93655,1.05252,0.79817,0.52212,0.64558,0.35865,1.34904,0.85246,0.98268,0.0009308,0.0009308,0.0009308
137,421.172,1.40281,0.88673,1.01071,0.80229,0.59292,0.65676,0.34366,1.40849,0.83595,0.97849,0.00092288,0.00092288,0.00092288
138,423.978,1.41782,0.84854,0.99624,0.76945,0.53982,0.63683,0.33171,1.5089,0.88003,0.99048,0.00091496,0.00091496,0.00091496
139,426.853,1.504,0.89171,1.01766,0.72687,0.53097,0.62244,0.34593,1.37931,0.89306,0.97509,0.00090704,0.00090704,0.00090704
140,429.788,1.50093,0.91173,1.0244,0.63527,0.57522,0.63216,0.30793,1.49875,0.95201,1.01471,0.00089912,0.00089912,0.00089912
141,432.621,1.43173,0.87608,0.98929,0.75008,0.58407,0.66171,0.31702,1.47116,0.86695,0.98648,0.0008912,0.0008912,0.0008912
142,435.426,1.4397,0.84518,1.0069,0.69809,0.56637,0.66217,0.35133,1.4125,0.87493,0.97461,0.00088328,0.00088328,0.00088328
143,438.257,1.36321,0.80528,0.97432,0.72675,0.56637,0.66505,0.37367,1.33473,0.80296,0.98021,0.00087536,0.00087536,0.00087536
144,441.589,1.43019,0.83064,0.97223,0.7331,0.58338,0.65865,0.3526,1.43131,0.8546,0.97993,0.00086744,0.00086744,0.00086744
145,444.455,1.48458,0.80575,1.00095,0.75427,0.55752,0.65318,0.36482,1.36723,0.80731,0.9793,0.00085952,0.00085952,0.00085952
146,447.268,1.40355,0.83126,1.01275,0.87381,0.55153,0.68655,0.35552,1.41698,0.76633,0.95248,0.0008516,0.0008516,0.0008516
147,450.109,1.4643,0.83968,0.96038,0.72237,0.56637,0.65137,0.33273,1.45138,0.80156,0.96728,0.00084368,0.00084368,0.00084368
148,453.004,1.47427,0.88711,1.01861,0.83644,0.54309,0.69349,0.38026,1.29802,0.78279,0.95639,0.00083576,0.00083576,0.00083576
149,456.339,1.35755,0.82402,0.99737,0.68978,0.64936,0.67791,0.3806,1.29779,0.79851,0.96517,0.00082784,0.00082784,0.00082784
150,459.179,1.36613,0.821,1.00557,0.84294,0.51327,0.67371,0.35053,1.44278,0.90801,0.98501,0.00081992,0.00081992,0.00081992
151,462.012,1.40058,0.83867,0.99878,0.78838,0.59292,0.69285,0.36717,1.35152,0.79423,0.9641,0.000812,0.000812,0.000812
152,464.857,1.37791,0.8194,1.00398,0.84791,0.52212,0.68228,0.37619,1.3501,0.78742,0.97796,0.00080408,0.00080408,0.00080408
153,467.642,1.33705,0.78451,1.02462,0.81191,0.55752,0.68024,0.3706,1.35049,0.77249,0.95739,0.00079616,0.00079616,0.00079616
154,470.527,1.34639,0.81078,0.98302,0.83351,0.57598,0.70225,0.39649,1.30894,0.76658,0.95249,0.00078824,0.00078824,0.00078824
155,473.854,1.29394,0.78491,0.97619,0.78731,0.60177,0.70464,0.38008,1.32307,0.81795,0.95838,0.00078032,0.00078032,0.00078032
156,476.693,1.21976,0.73284,0.98937,0.79199,0.57522,0.70764,0.4056,1.30087,0.76187,0.94893,0.0007724,0.0007724,0.0007724
157,480.051,1.32223,0.76987,0.97343,0.7314,0.57836,0.69018,0.38889,1.34058,0.75791,0.94351,0.00076448,0.00076448,0.00076448
158,482.889,1.37515,0.82505,0.96581,0.68804,0.55752,0.65595,0.38323,1.25005,0.80302,0.94156,0.00075656,0.00075656,0.00075656
159,485.74,1.27293,0.81566,0.97353,0.72833,0.59292,0.66333,0.38618,1.26122,0.76082,0.9395,0.00074864,0.00074864,0.00074864
160,488.567,1.68964,0.81442,0.93083,0.67147,0.63717,0.68398,0.39151,1.35288,0.77274,0.95059,0.00074072,0.00074072,0.00074072
161,491.417,1.64826,0.76749,0.94527,0.75373,0.5417,0.67207,0.37526,1.29885,0.78465,0.94849,0.0007328,0.0007328,0.0007328
162,494.278,1.18701,0.73238,0.96393,0.70009,0.57845,0.68675,0.39734,1.22635,0.75824,0.95715,0.00072488,0.00072488,0.00072488
163,497.166,1.30242,0.76751,0.95205,0.67871,0.63717,0.68333,0.36559,1.36513,0.79506,0.95524,0.00071696,0.00071696,0.00071696
164,500.075,1.32334,0.80625,0.97919,0.77963,0.54867,0.6781,0.38992,1.31086,0.75374,0.96689,0.00070904,0.00070904,0.00070904
165,502.933,1.39572,0.81293,1.00928,0.68814,0.60177,0.68845,0.38631,1.35568,0.80252,0.96251,0.00070112,0.00070112,0.00070112
166,505.729,1.33242,0.79052,0.95737,0.73417,0.54867,0.66896,0.38882,1.26184,0.79383,0.94371,0.0006932,0.0006932,0.0006932
167,508.52,1.32375,0.83408,0.98068,0.6992,0.60177,0.67147,0.37033,1.38234,0.81209,0.95803,0.00068528,0.00068528,0.00068528
168,511.312,1.27386,0.79193,0.9498,0.73454,0.61062,0.68362,0.37303,1.39434,0.78017,0.96252,0.00067736,0.00067736,0.00067736
169,514.14,1.32919,0.80683,0.96729,0.73628,0.61062,0.69072,0.40641,1.27015,0.74275,0.94952,0.00066944,0.00066944,0.00066944
170,516.937,1.34188,0.81216,1.02573,0.74032,0.60552,0.68633,0.39537,1.26266,0.73983,0.94196,0.00066152,0.00066152,0.00066152
171,519.768,1.23046,0.73945,0.94651,0.6601,0.58407,0.65797,0.38067,1.34789,0.7555,0.95247,0.0006536,0.0006536,0.0006536
172,522.64,1.37009,0.78484,0.98084,0.73569,0.59292,0.70614,0.41138,1.24789,0.75635,0.94681,0.00064568,0.00064568,0.00064568
173,526.008,1.33803,0.79766,0.98861,0.7095,0.6268,0.71078,0.3996,1.25042,0.78989,0.93674,0.00063776,0.00063776,0.00063776
174,528.871,1.2771,0.81471,0.93576,0.80425,0.60177,0.71833,0.40554,1.27135,0.7913,0.944,0.00062984,0.00062984,0.00062984
175,531.721,1.30298,0.76492,0.95818,0.7997,0.56637,0.7139,0.41958,1.28822,0.78241,0.92674,0.00062192,0.00062192,0.00062192
176,535.082,1.33851,0.80873,0.95787,0.75805,0.61,0.70327,0.39859,1.27855,0.75794,0.9378,0.000614,0.000614,0.000614
177,537.925,1.25076,0.77308,0.98227,0.73121,0.63717,0.70543,0.39457,1.36017,0.77248,0.93982,0.00060608,0.00060608,0.00060608
178,540.789,1.27979,0.8019,0.91736,0.78745,0.57522,0.69185,0.39277,1.32429,0.80427,0.94385,0.00059816,0.00059816,0.00059816
179,543.652,1.28866,0.76444,0.96865,0.8371,0.54574,0.67401,0.37285,1.31112,0.72433,0.93566,0.00059024,0.00059024,0.00059024
180,546.543,1.35554,0.78082,0.96845,0.67284,0.57522,0.65345,0.35171,1.45533,0.82603,0.9628,0.00058232,0.00058232,0.00058232
181,549.374,1.29387,0.74117,0.9585,0.73057,0.58407,0.6737,0.39542,1.29421,0.72542,0.94726,0.0005744,0.0005744,0.0005744
182,552.249,1.24544,0.72023,0.95144,0.85633,0.53982,0.68082,0.38351,1.41159,0.77982,0.92949,0.00056648,0.00056648,0.00056648
183,555.084,1.22081,0.74111,0.90005,0.7369,0.61965,0.7006,0.39355,1.29606,0.76413,0.9266,0.00055856,0.00055856,0.00055856
184,557.947,1.26001,0.76912,0.95604,0.74025,0.62832,0.70426,0.40768,1.24991,0.76634,0.93779,0.00055064,0.00055064,0.00055064
185,560.826,1.33039,0.7507,0.97206,0.75931,0.56637,0.6763,0.3889,1.24943,0.72656,0.94399,0.00054272,0.00054272,0.00054272
186,563.727,1.22711,0.7313,0.92608,0.68248,0.59292,0.68251,0.38958,1.32998,0.78077,0.95441,0.0005348,0.0005348,0.0005348
187,566.616,1.26419,0.77822,0.96632,0.87087,0.53097,0.69757,0.41548,1.22004,0.69595,0.94444,0.00052688,0.00052688,0.00052688
