epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,115.158,1.60433,0.96864,0.96432,0.69132,0.61442,0.6921,0.37933,1.6064,1.14462,0.92719,0.00167528,0.00167528,0.00167528
43,117.844,1.57874,0.88413,0.98972,0.72522,0.66372,0.73842,0.37936,1.59861,0.90725,0.92336,0.00166736,0.00166736,0.00166736
44,120.62,1.64673,0.94645,0.96047,0.70914,0.53939,0.6221,0.28585,1.9132,1.09114,1.00473,0.00165944,0.00165944,0.00165944
45,123.448,1.5187,0.86506,0.95105,0.71619,0.62832,0.71344,0.3824,1.63388,0.92006,0.93309,0.00165152,0.00165152,0.00165152
46,126.142,1.45959,0.89943,0.96807,0.71371,0.66187,0.71709,0.37365,1.58476,0.92032,0.94541,0.0016436,0.0016436,0.0016436
47,128.783,1.47699,0.92317,0.91463,0.68447,0.72951,0.72707,0.34976,1.65459,0.94614,0.94087,0.00163568,0.00163568,0.00163568
48,131.432,1.72106,1.02436,1.03532,0.71004,0.56637,0.68779,0.32214,1.76037,1.05631,0.97624,0.00162776,0.00162776,0.00162776
49,134.14,1.62152,0.91384,0.98506,0.72818,0.71123,0.79029,0.39321,1.55444,0.85901,0.94253,0.00161984,0.00161984,0.00161984
50,136.753,1.52576,0.90551,0.94092,0.7646,0.60363,0.71585,0.33062,1.77926,1.02919,0.94747,0.00161192,0.00161192,0.00161192
51,139.399,1.50046,0.90628,0.96,0.77132,0.61947,0.70577,0.3646,1.61507,1.06217,0.93581,0.001604,0.001604,0.001604
52,142.314,1.47578,0.84466,0.93666,0.73794,0.61062,0.6958,0.35154,1.62191,1.04496,0.95433,0.00159608,0.00159608,0.00159608
53,145.02,1.50009,0.90079,0.93501,0.71555,0.66372,0.75199,0.40783,1.5128,0.87688,0.91025,0.00158816,0.00158816,0.00158816
54,147.673,1.54911,0.92113,0.93245,0.7621,0.55752,0.65768,0.33031,1.55862,1.02841,0.92208,0.00158024,0.00158024,0.00158024
55,150.299,1.38941,0.87475,0.93565,0.71229,0.72566,0.75763,0.35399,1.60427,0.95189,0.90758,0.00157232,0.00157232,0.00157232
56,153.058,1.45346,0.86595,0.95591,0.71002,0.67171,0.67996,0.33285,1.69609,1.0907,0.94227,0.0015644,0.0015644,0.0015644
57,155.697,1.47571,0.85764,0.9486,0.72969,0.74336,0.76429,0.39594,1.55376,0.91518,0.91642,0.00155648,0.00155648,0.00155648
58,158.445,1.54999,0.89312,0.93981,0.81024,0.6424,0.71098,0.35802,1.61319,0.98937,0.92632,0.00154856,0.00154856,0.00154856
59,161.152,1.44204,0.86655,0.93261,0.75481,0.76283,0.7969,0.41516,1.4829,0.8568,0.90582,0.00154064,0.00154064,0.00154064
60,163.865,1.53981,0.9192,0.93359,0.71682,0.66372,0.68859,0.33417,1.57798,0.98214,0.89677,0.00153272,0.00153272,0.00153272
61,166.57,1.6136,0.94339,0.94008,0.71806,0.75221,0.76464,0.37172,1.66761,0.91081,0.90817,0.0015248,0.0015248,0.0015248
62,169.275,1.42915,0.83044,0.9269,0.68059,0.72566,0.76999,0.40147,1.6428,0.85802,0.91011,0.00151688,0.00151688,0.00151688
63,172.036,1.58959,0.85847,0.94753,0.84189,0.65972,0.79534,0.41299,1.57691,0.93035,0.9246,0.00150896,0.00150896,0.00150896
64,174.754,1.44732,0.85837,0.92646,0.70122,0.71681,0.77931,0.40366,1.59576,0.88013,0.91886,0.00150104,0.00150104,0.00150104
65,177.382,1.4392,0.83297,0.94824,0.70271,0.77398,0.77957,0.40906,1.57062,0.89156,0.88228,0.00149312,0.00149312,0.00149312
66,180.126,1.40824,0.84082,0.90131,0.72832,0.70796,0.75068,0.38576,1.66098,0.9408,0.8978,0.0014852,0.0014852,0.0014852
67,182.834,1.48306,0.86109,0.89524,0.7534,0.70796,0.75331,0.39214,1.5511,0.88915,0.90962,0.00147728,0.00147728,0.00147728
68,185.548,1.45089,0.84459,0.93559,0.76245,0.71013,0.74873,0.39701,1.51902,0.82688,0.88631,0.00146936,0.00146936,0.00146936
69,188.291,1.49666,0.89587,0.93355,0.69201,0.79537,0.78688,0.39394,1.60744,0.86234,0.88355,0.00146144,0.00146144,0.00146144
70,191.03,1.49741,0.87834,0.94459,0.78984,0.69912,0.78698,0.41149,1.55606,0.89065,0.89785,0.00145352,0.00145352,0.00145352
71,193.763,1.50696,0.85112,0.91111,0.71815,0.79646,0.79901,0.4077,1.56586,0.84528,0.88693,0.0014456,0.0014456,0.0014456
72,196.416,1.52932,0.91505,0.92404,0.72288,0.78489,0.80282,0.42889,1.54268,0.85353,0.88173,0.00143768,0.00143768,0.00143768
73,199.661,1.44593,0.85307,0.91971,0.74848,0.7374,0.78244,0.3988,1.53532,0.88021,0.89146,0.00142976,0.00142976,0.00142976
74,202.426,1.47756,0.87307,0.91114,0.73478,0.76106,0.79728,0.42917,1.493,0.85228,0.89304,0.00142184,0.00142184,0.00142184
