epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,163.624,1.67434,0.90822,0.59064,0.76429,0.63717,0.73333,0.34017,1.87052,0.93234,0.58947,0.00167762,0.00167762,0.00167762
59,166.264,1.51945,0.86538,0.57832,0.80947,0.67676,0.75448,0.32899,1.8065,0.88776,0.58003,0.00167197,0.00167197,0.00167197
60,168.864,1.62493,0.92687,0.5941,0.80081,0.64602,0.73435,0.36622,1.63198,0.8132,0.57501,0.00166631,0.00166631,0.00166631
61,171.463,1.71105,0.9596,0.58449,0.58616,0.70796,0.67642,0.28505,1.78418,0.91101,0.57451,0.00166066,0.00166066,0.00166066
62,174.107,1.66346,0.90107,0.596,0.66622,0.69027,0.68283,0.2975,1.74617,0.86957,0.56496,0.001655,0.001655,0.001655
63,176.701,1.60509,0.87064,0.60449,0.66535,0.69027,0.69667,0.34329,1.61229,0.79888,0.5619,0.00164935,0.00164935,0.00164935
64,179.268,1.533,0.82092,0.58277,0.73959,0.70378,0.76028,0.38766,1.54331,0.82042,0.57322,0.00164369,0.00164369,0.00164369
65,182.375,1.56114,0.86411,0.62621,0.78721,0.61062,0.71905,0.38301,1.60811,0.90913,0.58146,0.00163803,0.00163803,0.00163803
66,184.947,1.46539,0.79056,0.57859,0.64281,0.69912,0.7243,0.36093,1.62869,0.91717,0.58014,0.00163238,0.00163238,0.00163238
67,187.552,1.5268,0.83559,0.57257,0.79762,0.66267,0.73389,0.3864,1.57631,0.79998,0.5871,0.00162672,0.00162672,0.00162672
68,190.111,1.45402,0.82178,0.59087,0.53811,0.44248,0.51173,0.2525,1.8391,1.69053,0.63,0.00162107,0.00162107,0.00162107
69,192.681,1.42946,0.81615,0.58124,0.66345,0.69027,0.70045,0.32179,1.69611,1.0005,0.58744,0.00161541,0.00161541,0.00161541
70,195.27,1.46993,0.81324,0.5783,0.72326,0.74014,0.73661,0.36926,1.47615,0.80227,0.55838,0.00160976,0.00160976,0.00160976
71,197.845,1.45007,0.79276,0.56995,0.70185,0.52083,0.6156,0.30833,1.60311,0.97337,0.57866,0.0016041,0.0016041,0.0016041
72,200.471,1.49377,0.84588,0.56752,0.82168,0.66372,0.75742,0.39149,1.56892,0.78984,0.56784,0.00159844,0.00159844,0.00159844
73,203.545,1.35074,0.76307,0.57212,0.70594,0.61947,0.66117,0.33131,1.59297,0.96674,0.58851,0.00159279,0.00159279,0.00159279
74,206.121,1.39623,0.78358,0.5696,0.74812,0.58407,0.63153,0.30144,1.82197,0.99837,0.60706,0.00158713,0.00158713,0.00158713
75,208.7,1.47642,0.78751,0.57234,0.72383,0.69585,0.72818,0.37046,1.54938,0.81556,0.57156,0.00158148,0.00158148,0.00158148
76,211.285,1.48582,0.81029,0.58867,0.72904,0.69912,0.72382,0.37716,1.49913,0.77032,0.57472,0.00157582,0.00157582,0.00157582
77,213.898,1.50806,0.83085,0.5731,0.63957,0.65954,0.68194,0.36546,1.57195,0.82513,0.57526,0.00157017,0.00157017,0.00157017
78,216.467,1.52844,0.84895,0.57857,0.74754,0.49558,0.59172,0.2499,2.04614,1.11729,0.61975,0.00156451,0.00156451,0.00156451
79,219.07,1.52388,0.89653,0.59063,0.7468,0.71681,0.788,0.43279,1.52357,0.77361,0.55819,0.00155885,0.00155885,0.00155885
80,222.2,1.3975,0.76031,0.57019,0.82371,0.62024,0.76397,0.40873,1.46945,0.74867,0.56498,0.0015532,0.0015532,0.0015532
81,224.804,1.47116,0.78695,0.54512,0.85875,0.60177,0.70958,0.35059,1.70964,0.91106,0.57474,0.00154754,0.00154754,0.00154754
82,227.395,1.45007,0.75607,0.58064,0.76252,0.66372,0.74456,0.3723,1.58747,0.78576,0.56021,0.00154189,0.00154189,0.00154189
83,229.987,1.42072,0.75896,0.56271,0.66851,0.50442,0.58485,0.31887,1.61399,1.55116,0.5993,0.00153623,0.00153623,0.00153623
84,232.643,1.45153,0.80011,0.56968,0.6552,0.68142,0.70745,0.31724,1.55234,0.99672,0.55572,0.00153058,0.00153058,0.00153058
85,235.302,1.32168,0.75894,0.57382,0.72888,0.55752,0.68862,0.3799,1.5921,0.99261,0.5755,0.00152492,0.00152492,0.00152492
86,237.88,1.46906,0.77442,0.54973,0.68159,0.59292,0.67126,0.3404,1.68725,1.06689,0.57812,0.00151926,0.00151926,0.00151926
87,240.52,5.33768,0.80398,0.54785,0.82135,0.69166,0.81883,0.44555,1.46099,0.75162,0.55619,0.00151361,0.00151361,0.00151361
88,243.649,1.41799,0.77357,0.57303,0.71058,0.69528,0.76907,0.4154,1.40724,0.74301,0.55002,0.00150795,0.00150795,0.00150795
89,246.238,1.36226,0.7952,0.5739,0.77266,0.71681,0.79629,0.40947,1.52864,0.79037,0.55001,0.0015023,0.0015023,0.0015023
90,248.83,1.32279,0.74205,0.57828,0.60972,0.49558,0.58359,0.32472,1.60256,1.33103,0.58008,0.00149664,0.00149664,0.00149664
91,251.353,1.37225,0.7222,0.56216,0.81713,0.75132,0.83052,0.44463,1.40354,0.68526,0.54674,0.00149099,0.00149099,0.00149099
92,254.46,1.3504,0.71448,0.55411,0.781,0.66275,0.73837,0.42293,1.46267,0.7571,0.55441,0.00148533,0.00148533,0.00148533
93,257.028,1.32088,0.75698,0.56363,0.67923,0.69027,0.7321,0.40019,1.58185,0.86421,0.55934,0.00147967,0.00147967,0.00147967
94,259.596,1.39975,0.79318,0.55465,0.77628,0.61947,0.73434,0.38238,1.56079,0.83961,0.56003,0.00147402,0.00147402,0.00147402
95,262.216,1.40289,0.75659,0.56924,0.66359,0.76106,0.78776,0.37564,1.59212,0.76088,0.56081,0.00146836,0.00146836,0.00146836
96,264.837,1.45502,0.80292,0.56552,0.78406,0.61052,0.69007,0.35694,1.51412,0.84781,0.55384,0.00146271,0.00146271,0.00146271
97,267.412,2.13946,0.79285,0.54233,0.72853,0.78761,0.79424,0.42946,1.42379,0.76106,0.54164,0.00145705,0.00145705,0.00145705
98,270.022,1.39651,0.76735,0.5528,0.80006,0.67282,0.78724,0.39642,1.53342,0.79247,0.54967,0.0014514,0.0014514,0.0014514
99,272.604,1.40459,0.80238,0.57109,0.80431,0.66372,0.76233,0.40846,1.49231,0.7949,0.5483,0.00144574,0.00144574,0.00144574
100,275.223,1.49864,0.78547,0.54955,0.82139,0.69185,0.79272,0.40033,1.50798,0.75483,0.54968,0.00144008,0.00144008,0.00144008
101,277.815,1.40487,0.76724,0.56054,0.7267,0.71681,0.80686,0.43376,1.46779,0.76721,0.55497,0.00143443,0.00143443,0.00143443
102,280.45,1.48092,0.76748,0.56139,0.75959,0.72566,0.80886,0.41353,1.50998,0.72818,0.54946,0.00142877,0.00142877,0.00142877
103,283.056,1.421,0.77783,0.56096,0.79287,0.73451,0.833,0.41336,1.46213,0.75865,0.54092,0.00142312,0.00142312,0.00142312
104,285.698,1.2718,0.72379,0.56232,0.79775,0.77876,0.8363,0.44177,1.49096,0.67528,0.54259,0.00141746,0.00141746,0.00141746
