epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,117.322,1.68577,0.9699,0.93994,0.76219,0.61947,0.74372,0.37562,1.69038,0.91539,0.90272,0.00167528,0.00167528,0.00167528
43,119.988,1.70326,0.91334,0.9878,0.71219,0.65697,0.75138,0.39143,1.57587,0.93092,0.90239,0.00166736,0.00166736,0.00166736
44,122.626,1.57803,0.91396,0.92499,0.76765,0.69912,0.74645,0.37398,1.61784,0.93966,0.91232,0.00165944,0.00165944,0.00165944
45,125.312,1.48577,0.88149,0.92819,0.7888,0.67257,0.77967,0.36675,1.56604,0.86691,0.91069,0.00165152,0.00165152,0.00165152
46,128.115,1.48177,0.87748,0.95549,0.72668,0.65487,0.74903,0.41747,1.48795,0.87395,0.9094,0.0016436,0.0016436,0.0016436
47,130.86,1.42038,0.95333,0.8941,0.76181,0.70762,0.78231,0.39642,1.58057,0.90036,0.91095,0.00163568,0.00163568,0.00163568
48,133.58,1.59155,0.97845,0.99693,0.74106,0.68142,0.74748,0.37947,1.59538,0.95921,0.92515,0.00162776,0.00162776,0.00162776
49,136.244,1.56397,0.86732,0.96931,0.7408,0.67257,0.76467,0.3951,1.52254,0.91717,0.91351,0.00161984,0.00161984,0.00161984
50,138.97,1.50357,0.88171,0.94108,0.74299,0.74336,0.82635,0.43789,1.57121,0.85274,0.89465,0.00161192,0.00161192,0.00161192
51,141.649,1.4753,0.86854,0.94554,0.74832,0.63152,0.72884,0.35592,1.72986,1.00554,0.93072,0.001604,0.001604,0.001604
52,144.506,1.46077,0.80386,0.92216,0.77134,0.75221,0.8326,0.44233,1.46442,0.77187,0.86943,0.00159608,0.00159608,0.00159608
53,147.187,1.48728,0.8715,0.9252,0.82163,0.69912,0.81908,0.45785,1.41316,0.81541,0.89552,0.00158816,0.00158816,0.00158816
54,150.354,1.5033,0.86853,0.92041,0.80842,0.65487,0.77791,0.3822,1.45819,0.89129,0.89964,0.00158024,0.00158024,0.00158024
55,153.136,1.35744,0.81388,0.92914,0.73167,0.69027,0.7664,0.39388,1.47295,0.84238,0.89249,0.00157232,0.00157232,0.00157232
56,155.771,1.39779,0.83073,0.94742,0.69652,0.63717,0.64173,0.30693,1.72277,1.05093,0.94753,0.0015644,0.0015644,0.0015644
