epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,126.986,79.5596,1.47562,1.42937,0.37653,0.15044,0.14807,0.05053,2.88541,2.13833,1.77697,0.00182972,0.00182972,0.00182972
45,129.686,2.28601,1.41701,1.46019,0.35177,0.29204,0.2087,0.08013,2.4268,1.73067,1.46901,0.00182576,0.00182576,0.00182576
46,132.389,2.26069,1.4961,1.43542,0.36701,0.40708,0.30674,0.11798,2.30097,1.32416,1.35622,0.0018218,0.0018218,0.0018218
47,135.037,51.8918,1.31991,1.28953,0.45149,0.44248,0.36672,0.12318,2.31976,1.29198,1.36493,0.00181784,0.00181784,0.00181784
48,138.14,2.37925,1.4544,1.5313,0.47125,0.51327,0.39039,0.13892,2.17083,1.32445,1.32119,0.00181388,0.00181388,0.00181388
49,141.262,2.23595,1.36225,1.38149,0.43371,0.42701,0.41547,0.14801,2.16785,1.34844,1.32347,0.00180992,0.00180992,0.00180992
50,144.44,2.32951,1.33535,1.36092,0.36847,0.31858,0.30256,0.10976,2.37656,1.52619,1.41077,0.00180596,0.00180596,0.00180596
51,147.081,43.1776,1.25176,1.34031,0.38382,0.24779,0.25906,0.10126,2.31842,1.92089,1.40915,0.001802,0.001802,0.001802
52,149.74,2.16105,1.23083,1.31506,0.59716,0.43363,0.48807,0.15744,2.19762,1.25023,1.30805,0.00179804,0.00179804,0.00179804
53,152.824,2.19161,1.30231,1.34096,0.52478,0.50442,0.50406,0.19014,1.93815,1.22945,1.23355,0.00179408,0.00179408,0.00179408
54,155.958,2.21758,1.3033,1.30802,0.46915,0.54867,0.47104,0.17597,1.93301,1.22511,1.21662,0.00179012,0.00179012,0.00179012
55,158.552,2.10244,1.28095,1.33069,0.5391,0.53827,0.48464,0.17148,1.98096,1.20656,1.22254,0.00178616,0.00178616,0.00178616
56,161.228,2.13538,1.33101,1.40034,0.48724,0.51327,0.43999,0.15441,2.00812,1.21159,1.22557,0.0017822,0.0017822,0.0017822
57,163.863,2.24586,1.32268,1.44037,0.45804,0.47788,0.4203,0.15401,2.07762,1.22824,1.25737,0.00177824,0.00177824,0.00177824
58,166.435,2.29548,1.3147,1.35653,0.47295,0.48673,0.42664,0.15728,2.08202,1.22765,1.26775,0.00177428,0.00177428,0.00177428
59,169.021,2.22605,1.27153,1.37635,0.46518,0.47788,0.41011,0.14879,2.10173,1.23252,1.2712,0.00177032,0.00177032,0.00177032
60,171.619,2.29013,1.32697,1.35566,0.44609,0.48673,0.40778,0.14826,2.0948,1.22962,1.27414,0.00176636,0.00176636,0.00176636
61,174.255,30.9164,1.3029,1.29479,0.46622,0.47788,0.39888,0.14489,2.1074,1.23411,1.27728,0.0017624,0.0017624,0.0017624
62,176.871,2.2362,1.27914,1.3717,0.45423,0.47788,0.39537,0.14367,2.10365,1.2247,1.27527,0.00175844,0.00175844,0.00175844
63,179.413,2.26089,1.29367,1.40757,0.4618,0.47788,0.40482,0.14452,2.09562,1.23158,1.27247,0.00175448,0.00175448,0.00175448
64,182.038,2.30631,1.32761,1.3824,0.47001,0.47788,0.40445,0.14613,2.10437,1.23081,1.27666,0.00175052,0.00175052,0.00175052
65,184.605,2.34295,1.29689,1.43576,0.46814,0.47788,0.39482,0.1436,2.10972,1.22785,1.27586,0.00174656,0.00174656,0.00174656
66,187.219,2.21018,1.27038,1.35273,0.4731,0.47788,0.38877,0.13995,2.10987,1.23344,1.27801,0.0017426,0.0017426,0.0017426
67,189.824,2.232,1.26656,1.28485,0.45431,0.4789,0.39876,0.14303,2.09543,1.23647,1.27664,0.00173864,0.00173864,0.00173864
68,192.403,2.28669,1.29673,1.41284,0.45993,0.48673,0.39792,0.14569,2.09944,1.23144,1.27538,0.00173468,0.00173468,0.00173468
69,194.981,2.2389,1.28555,1.3998,0.47098,0.47788,0.38961,0.14227,2.11781,1.23324,1.27682,0.00173072,0.00173072,0.00173072
70,197.559,2.29195,1.27378,1.38258,0.46503,0.47788,0.38686,0.1413,2.12021,1.23645,1.27315,0.00172676,0.00172676,0.00172676
71,200.175,2.22963,1.28551,1.33,0.46358,0.47788,0.39164,0.14243,2.10338,1.23729,1.2747,0.0017228,0.0017228,0.0017228
72,202.844,2.25283,1.33639,1.32803,0.48248,0.47028,0.37666,0.13693,2.19667,1.24135,1.30211,0.00171884,0.00171884,0.00171884
73,205.473,2.27919,1.35458,1.43729,0.49688,0.48673,0.37243,0.12676,2.1883,1.25165,1.30367,0.00171488,0.00171488,0.00171488
